Project, Version, Budget, Suite, RelBudget, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Time,4,10%,Ekstazi,0.0952380952380953,14.0,0.06303854875283446,NA,NA,28,0,2
Time,4,10%,FAST,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,4,10%,Ekstazi+dpt,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,4,10%,DPT,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,4,10%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,10%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,10%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,10%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,10%,Fastazi-S,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,4,10%,Fastazi-P,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,4,10%,Random,0.0952380952380953,14.0,0.06349206349206349,NA,NA,28,0,2
Time,4,20%,Ekstazi,0.1972789115646257,29.0,0.26179138321995465,NA,NA,21,0,9
Time,4,20%,FAST,0.1972789115646257,29.0,0.0,NA,NA,30,0,0
Time,4,20%,Ekstazi+dpt,0.1972789115646257,29.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,20%,DPT,0.1972789115646257,29.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,20%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,20%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,20%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,20%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,20%,Fastazi-S,0.1972789115646257,29.0,0.0,NA,NA,30,0,0
Time,4,20%,Fastazi-P,0.1972789115646257,29.0,0.0,NA,NA,30,0,0
Time,4,20%,Random,0.1972789115646257,29.0,0.18072562358276645,NA,NA,24,0,6
Time,4,25%,Ekstazi,0.24489795918367357,36.0,0.26179138321995465,NA,NA,21,0,9
Time,4,25%,FAST,0.24489795918367357,36.0,0.0,NA,NA,30,0,0
Time,4,25%,Ekstazi+dpt,0.24489795918367357,36.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,25%,DPT,0.24489795918367357,36.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,25%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,25%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,25%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,25%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,25%,Fastazi-S,0.24489795918367357,36.0,0.0,NA,NA,30,0,0
Time,4,25%,Fastazi-P,0.24489795918367357,36.0,0.0,NA,NA,30,0,0
Time,4,25%,Random,0.24489795918367357,36.0,0.18072562358276645,NA,NA,24,0,6
Time,4,30%,Ekstazi,0.2993197278911565,44.0,0.3340136054421769,NA,NA,18,0,12
Time,4,30%,FAST,0.2993197278911565,44.0,0.0,NA,NA,30,0,0
Time,4,30%,Ekstazi+dpt,0.2993197278911565,44.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,30%,DPT,0.2993197278911565,44.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,30%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,30%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,30%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,30%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,30%,Fastazi-S,0.2993197278911565,44.0,0.0,NA,NA,30,0,0
Time,4,30%,Fastazi-P,0.2993197278911565,44.0,0.0,NA,NA,30,0,0
Time,4,30%,Random,0.2993197278911565,44.0,0.22834467120181404,NA,NA,22,0,8
Time,4,40%,Ekstazi,0.3945578231292514,58.0,0.3777777777777778,NA,NA,16,0,14
Time,4,40%,FAST,0.3945578231292514,58.0,0.0,NA,NA,30,0,0
Time,4,40%,Ekstazi+dpt,0.3945578231292514,58.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,40%,DPT,0.3945578231292514,58.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,40%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,40%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,40%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,40%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,40%,Fastazi-S,0.3945578231292514,58.0,0.0,NA,NA,30,0,0
Time,4,40%,Fastazi-P,0.3945578231292514,58.0,0.0,NA,NA,30,0,0
Time,4,40%,Random,0.3945578231292514,58.0,0.31519274376417233,NA,NA,18,0,12
Time,4,50%,Ekstazi,0.4965986394557826,73.0,0.4136054421768708,NA,NA,14,0,16
Time,4,50%,FAST,0.4965986394557826,73.0,0.0,NA,NA,30,0,0
Time,4,50%,Ekstazi+dpt,0.4965986394557826,73.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,50%,DPT,0.4965986394557826,73.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,50%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,50%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,50%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,50%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,50%,Fastazi-S,0.4965986394557826,73.0,0.0,NA,NA,30,0,0
Time,4,50%,Fastazi-P,0.4965986394557826,73.0,0.0,NA,NA,30,0,0
Time,4,50%,Random,0.4965986394557826,73.0,0.37290249433106576,NA,NA,15,0,15
Time,4,60%,Ekstazi,0.598639455782313,88.0,0.4714285714285715,NA,NA,10,0,20
Time,4,60%,FAST,0.598639455782313,88.0,0.0,NA,NA,30,0,0
Time,4,60%,Ekstazi+dpt,0.598639455782313,88.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,60%,DPT,0.598639455782313,88.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,60%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,60%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,60%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,60%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,60%,Fastazi-S,0.598639455782313,88.0,0.0,NA,NA,30,0,0
Time,4,60%,Fastazi-P,0.598639455782313,88.0,0.0,NA,NA,30,0,0
Time,4,60%,Random,0.598639455782313,88.0,0.4782312925170068,NA,NA,8,0,22
Time,4,70%,Ekstazi,0.693877551020408,102.0,0.5071428571428572,NA,NA,7,0,23
Time,4,70%,FAST,0.693877551020408,102.0,0.0,NA,NA,30,0,0
Time,4,70%,Ekstazi+dpt,0.693877551020408,102.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,70%,DPT,0.693877551020408,102.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,70%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,70%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,70%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,70%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,70%,Fastazi-S,0.693877551020408,102.0,0.0,NA,NA,30,0,0
Time,4,70%,Fastazi-P,0.693877551020408,102.0,0.0,NA,NA,30,0,0
Time,4,70%,Random,0.693877551020408,102.0,0.5020408163265306,NA,NA,6,0,24
Time,4,75%,Ekstazi,0.7482993197278914,110.0,0.5443310657596372,NA,NA,3,0,27
Time,4,75%,FAST,0.7482993197278914,110.0,0.0,NA,NA,30,0,0
Time,4,75%,Ekstazi+dpt,0.7482993197278914,110.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,75%,DPT,0.7482993197278914,110.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,75%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,75%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,75%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,75%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,75%,Fastazi-S,0.7482993197278914,110.0,0.22131519274376402,NA,NA,4,0,26
Time,4,75%,Fastazi-P,0.7482993197278914,110.0,0.0,NA,NA,30,0,0
Time,4,75%,Random,0.7482993197278914,110.0,0.5204081632653061,NA,NA,4,0,26
Time,4,80%,Ekstazi,0.7959183673469389,117.0,0.5586167800453515,NA,NA,1,0,29
Time,4,80%,FAST,0.7959183673469389,117.0,0.0,NA,NA,30,0,0
Time,4,80%,Ekstazi+dpt,0.7959183673469389,117.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,80%,DPT,0.7959183673469389,117.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,80%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,80%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,80%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,80%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,80%,Fastazi-S,0.7959183673469389,117.0,0.25442176870748284,110.1,0.7489795918367349,0,1,30
Time,4,80%,Fastazi-P,0.7959183673469389,117.0,0.23741496598639458,112.6,0.7659863945578231,0,1,30
Time,4,80%,Random,0.7959183673469389,117.0,0.5282312925170067,NA,NA,3,0,27
Time,4,90%,Ekstazi,0.8231292517006804,121.0,0.5653061224489797,64.4,0.4380952380952381,0,1,30
Time,4,90%,FAST,0.8979591836734687,132.0,0.0,NA,NA,30,0,0
Time,4,90%,Ekstazi+dpt,0.8231292517006804,121.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,90%,DPT,0.8979591836734687,132.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,90%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,90%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,90%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,90%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,90%,Fastazi-S,0.8231292517006804,121.0,0.25442176870748284,110.1,0.7489795918367349,0,1,30
Time,4,90%,Fastazi-P,0.8231292517006804,121.0,0.23741496598639458,112.6,0.7659863945578231,0,1,30
Time,4,90%,Random,0.8979591836734687,132.0,0.5448979591836735,67.4,0.4585034013605442,0,1,30
Time,4,100%,Ekstazi,0.8231292517006804,121.0,0.5653061224489797,64.4,0.4380952380952381,0,1,30
Time,4,100%,FAST,1.0,147.0,0.09455782312925166,133.6,0.908843537414966,0,1,30
Time,4,100%,Ekstazi+dpt,0.8231292517006804,121.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,100%,DPT,1.0,147.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,4,100%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,100%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,100%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,100%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,4,100%,Fastazi-S,0.8231292517006804,121.0,0.25442176870748284,110.1,0.7489795918367349,0,1,30
Time,4,100%,Fastazi-P,0.8231292517006804,121.0,0.23741496598639458,112.6,0.7659863945578231,0,1,30
Time,4,100%,Random,1.0,147.0,0.5448979591836735,67.4,0.4585034013605442,0,1,30
Time,5,10%,Ekstazi,0.0952380952380953,14.0,0.12857142857142856,NA,NA,26,0,4
Time,5,10%,FAST,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,5,10%,Ekstazi+dpt,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,5,10%,DPT,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,5,10%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,10%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,10%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,10%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,10%,Fastazi-S,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,5,10%,Fastazi-P,0.0952380952380953,14.0,0.0,NA,NA,30,0,0
Time,5,10%,Random,0.0952380952380953,14.0,0.031179138321995467,NA,NA,29,0,1
Time,5,20%,Ekstazi,0.1972789115646257,29.0,0.18480725623582767,NA,NA,24,0,6
Time,5,20%,FAST,0.1972789115646257,29.0,0.0,NA,NA,30,0,0
Time,5,20%,Ekstazi+dpt,0.1972789115646257,29.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,20%,DPT,0.1972789115646257,29.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,20%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,20%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,20%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,20%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,20%,Fastazi-S,0.1972789115646257,29.0,0.0,NA,NA,30,0,0
Time,5,20%,Fastazi-P,0.1972789115646257,29.0,0.0,NA,NA,30,0,0
Time,5,20%,Random,0.1972789115646257,29.0,0.1425170068027211,NA,NA,25,0,5
Time,5,25%,Ekstazi,0.24489795918367357,36.0,0.28956916099773244,NA,NA,20,0,10
Time,5,25%,FAST,0.24489795918367357,36.0,0.0,NA,NA,30,0,0
Time,5,25%,Ekstazi+dpt,0.24489795918367357,36.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,25%,DPT,0.24489795918367357,36.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,25%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,25%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,25%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,25%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,25%,Fastazi-S,0.24489795918367357,36.0,0.0,NA,NA,30,0,0
Time,5,25%,Fastazi-P,0.24489795918367357,36.0,0.02528344671201814,NA,NA,29,0,1
Time,5,25%,Random,0.24489795918367357,36.0,0.19421768707482992,NA,NA,23,0,7
Time,5,30%,Ekstazi,0.2993197278911565,44.0,0.3631519274376417,NA,NA,17,0,13
Time,5,30%,FAST,0.2993197278911565,44.0,0.0,NA,NA,30,0,0
Time,5,30%,Ekstazi+dpt,0.2993197278911565,44.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,30%,DPT,0.2993197278911565,44.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,30%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,30%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,30%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,30%,STARTS+DPT,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,30%,Fastazi-S,0.2993197278911565,44.0,0.7358276643990931,39.333333333333336,0.26757369614512455,0,1,30
Time,5,30%,Fastazi-P,0.2993197278911565,44.0,0.7414965986394558,38.5,0.2619047619047619,0,1,30
Time,5,30%,Random,0.2993197278911565,44.0,0.2678004535147392,NA,NA,20,0,10
Time,5,40%,Ekstazi,0.3945578231292514,58.0,0.4926303854875283,NA,NA,11,0,19
Time,5,40%,FAST,0.3945578231292514,58.0,0.6634920634920634,49.96666666666667,0.3399092970521543,0,1,30
Time,5,40%,Ekstazi+dpt,0.3945578231292514,58.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,40%,DPT,0.3945578231292514,58.0,0.8809523809523807,18.0,0.12244897959183679,0,1,30
Time,5,40%,STARTS,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,40%,STARTS+FAST-S,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
Time,5,40%,STARTS+FAST-P,0.006802721088435376,1.0,0.0,NA,NA,30,0,0
